University Name,Name,match_1_score,match_1_author_id,match_1_author_name,match_1_author_url,match_2_score,match_2_author_id,match_2_author_name,match_2_author_url,match_3_score,match_3_author_id,match_3_author_name,match_3_author_url,manual_match,repec_author_id
Paris School of Economics,Francois Fontaine,100.0,pfo23,"Fontaine, Francois",https://econpapers.repec.org/RAS/pfo23.htm,83.75,pla92,"Lafontaine, Francine",https://econpapers.repec.org/RAS/pla92.htm,78.625,pfo299,"Fontaine, Idriss",https://econpapers.repec.org/RAS/pfo299.htm,,pfo23
Paris School of Economics,Philippe Gagnepain,100.0,pga194,"Gagnepain, Philippe",https://econpapers.repec.org/RAS/pga194.htm,68.75,pje94,"JEANNIN, Philippe",https://econpapers.repec.org/RAS/pje94.htm,68.0,pga1030,"Galkin, Philipp",https://econpapers.repec.org/RAS/pga1030.htm,,pga194
Paris School of Economics,Francois Gardes,100.0,pga700,"Gardes, François",https://econpapers.repec.org/RAS/pga700.htm,80.0,pga573,"Garrés, Francesc Llerena",https://econpapers.repec.org/RAS/pga573.htm,79.375,pge328,"Gerard, Francois",https://econpapers.repec.org/RAS/pge328.htm,,pga700
Paris School of Economics,Stephane Gauthier,100.0,pga339,"Gauthier, Stephane",https://econpapers.repec.org/RAS/pga339.htm,76.25,psa152,"Saussier, Stephane",https://econpapers.repec.org/RAS/psa152.htm,75.375,pga388,"Gautier, Erwan",https://econpapers.repec.org/RAS/pga388.htm,,pga339
Paris School of Economics,Pierre-Yves Geoffard,89.125,pge5,"Geoffard, Pierre Yves",https://econpapers.repec.org/RAS/pge5.htm,61.25,pge151,"Georg, Co-Pierre",https://econpapers.repec.org/RAS/pge151.htm,59.75,pbo296,"Boucard, Pierre",https://econpapers.repec.org/RAS/pbo296.htm,,
Paris School of Economics,Jeremie Gignoux,100.0,pgi57,"Gignoux, Jérémie",https://econpapers.repec.org/RAS/pgi57.htm,64.625,pgu495,"Guigou, Jean-Daniel Charles",https://econpapers.repec.org/RAS/pgu495.htm,61.625,pgr140,"Grignon, Michel Louis",https://econpapers.repec.org/RAS/pgr140.htm,,pgi57
Paris School of Economics,Laurent Gobillon,100.0,pgo279,"Gobillon, Laurent",https://econpapers.repec.org/RAS/pgo279.htm,75.125,pba869,"Baillon, Aurelien",https://econpapers.repec.org/RAS/pba869.htm,68.0,pbi76,"Billón, Margarita",https://econpapers.repec.org/RAS/pbi76.htm,,pgo279
Paris School of Economics,Pascal Gourdel,100.0,pgo273,"Gourdel, Pascal",https://econpapers.repec.org/RAS/pgo273.htm,73.125,pgr386,"GROUIEZ, Pascal",https://econpapers.repec.org/RAS/pgr386.htm,66.25,pbg5,"Bégout, Pascal",https://econpapers.repec.org/RAS/pbg5.htm,,pgo273
Paris School of Economics,Michel Grabisch,100.0,pgr193,"Grabisch, Michel",https://econpapers.repec.org/RAS/pgr193.htm,76.375,pfr95,"Fritsch, Michael",https://econpapers.repec.org/RAS/pfr95.htm,76.375,pri375,"Rich, Michael",https://econpapers.repec.org/RAS/pri375.htm,,pgr193
Paris School of Economics,Julien Grenet,100.0,pgr290,"Grenet, Julien",https://econpapers.repec.org/RAS/pgr290.htm,72.25,pge319,"Genty, Aurélien",https://econpapers.repec.org/RAS/pge319.htm,70.625,pgr581,"Grandjean, Julien",https://econpapers.repec.org/RAS/pgr581.htm,,pgr290
Paris School of Economics,Irena Grosfeld,100.0,pgr84,"Grosfeld, Irena",https://econpapers.repec.org/RAS/pgr84.htm,67.25,pko148,"Kosfeld, Reinhold",https://econpapers.repec.org/RAS/pko148.htm,64.375,pse522,"Sedykh, Irena Yur'evna",https://econpapers.repec.org/RAS/pse522.htm,,pgr84
Paris School of Economics,Roger Guesnerie,100.0,pgu36,"Guesnerie, Roger",https://econpapers.repec.org/RAS/pgu36.htm,68.75,pko146,"Koenker, Roger",https://econpapers.repec.org/RAS/pko146.htm,64.25,pka42,"Kaestner, Robert John",https://econpapers.repec.org/RAS/pka42.htm,,pgu36
Paris School of Economics,Marc Gurgand,100.0,pgu99,"Gurgand, Marc",https://econpapers.repec.org/RAS/pgu99.htm,73.75,pur27,"Uran, Omar",https://econpapers.repec.org/RAS/pur27.htm,73.125,pje186,"Jeuland, Marc A.",https://econpapers.repec.org/RAS/pje186.htm,,pgu99
Paris School of Economics,Jean-Olivier Hairault,100.0,pha62,"Hairault, Jean-Olivier",https://econpapers.repec.org/RAS/pha62.htm,69.625,pch358,"Charlot, Olivier",https://econpapers.repec.org/RAS/pch358.htm,69.625,pre429,"Renault, Olivier",https://econpapers.repec.org/RAS/pre429.htm,,pha62
Paris School of Economics,Pierre-Cyrille Hautcoeur,85.0,pha108,"Hautcoeur, Pierre Cyrille",https://econpapers.repec.org/RAS/pha108.htm,57.75,pha467,"Hatcher, Michael",https://econpapers.repec.org/RAS/pha467.htm,56.125,phu552,"Hunter, Desiree Louise",https://econpapers.repec.org/RAS/phu552.htm,,
Paris School of Economics,Camille Hemet,100.0,phe454,"HEMET, Camille",https://econpapers.repec.org/RAS/phe454.htm,68.75,pre274,"Regaert, Camille",https://econpapers.repec.org/RAS/pre274.htm,68.0,phe491,"Hemidet, Mohamed El Hadi",https://econpapers.repec.org/RAS/phe491.htm,,phe454
Paris School of Economics,Fanny Henriet,100.0,phe406,"Henriet, Fanny",https://econpapers.repec.org/RAS/phe406.htm,70.625,psc778,"Schories, Fanny Elise",https://econpapers.repec.org/RAS/psc778.htm,67.75,phe278,"HENRIET, Dominique",https://econpapers.repec.org/RAS/phe278.htm,,phe406
Paris School of Economics,Helene Huber,100.0,phu237,"Huber, Hélène",https://econpapers.repec.org/RAS/phu237.htm,82.0,phu246,"Hubert, Marie-Hélène",https://econpapers.repec.org/RAS/phu246.htm,81.25,phu592,"Huber, Denise Maria",https://econpapers.repec.org/RAS/phu592.htm,,phu237
Paris School of Economics,Jean Imbs,100.0,pim10,"Imbs, Jean M.",https://econpapers.repec.org/RAS/pim10.htm,68.75,pri47,"Ries, Jean",https://econpapers.repec.org/RAS/pri47.htm,67.875,pki56,"Kim, Jan R.",https://econpapers.repec.org/RAS/pki56.htm,,pim10
Paris School of Economics,Nicolas Jacquemet,100.0,pja108,"Jacquemet, Nicolas",https://econpapers.repec.org/RAS/pja108.htm,92.5,pja170,"Jacquet, Nicolas L.",https://econpapers.repec.org/RAS/pja170.htm,70.625,pau16,"Aubert, Nicolas Stephane",https://econpapers.repec.org/RAS/pau16.htm,,pja108
Paris School of Economics,Philippe Jehiel,100.0,pje39,"Jehiel, Philippe",https://econpapers.repec.org/RAS/pje39.htm,75.0,pwe97,"Weil, Philippe",https://econpapers.repec.org/RAS/pwe97.htm,73.125,pje41,"Jeanfils, Philippe",https://econpapers.repec.org/RAS/pje41.htm,,pje39
Paris School of Economics,Philipp Ketz,100.0,pke334,"Ketz, Philipp",https://econpapers.repec.org/RAS/pke334.htm,67.25,pkr353,"Kroetz, Kailin",https://econpapers.repec.org/RAS/pkr353.htm,66.125,pas3,"Askenazy, Philippe",https://econpapers.repec.org/RAS/pas3.htm,,pke334
Paris School of Economics,Frederic Koessler,100.0,pko9,"Koessler, Frederic",https://econpapers.repec.org/RAS/pko9.htm,70.875,pfo219,"Foster, Frederick Douglas",https://econpapers.repec.org/RAS/pfo219.htm,70.375,pko888,"Koessler, Ann-Kathrin",https://econpapers.repec.org/RAS/pko888.htm,,pko9
Paris School of Economics,Pierre Kopp,69.125,pko82,"Koppl, Roger",https://econpapers.repec.org/RAS/pko82.htm,68.125,pko173,"Kopp, Raymond John",https://econpapers.repec.org/RAS/pko173.htm,67.25,pko704,"Koppa, Vijetha",https://econpapers.repec.org/RAS/pko704.htm,,
Paris School of Economics,Sylvie Lambert,100.0,pla156,"Lambert, Sylvie",https://econpapers.repec.org/RAS/pla156.htm,77.5,pla54,"Lambert, Alex",https://econpapers.repec.org/RAS/pla54.htm,76.0,pla555,"Lambert, David Keith",https://econpapers.repec.org/RAS/pla555.htm,,pla156
Paris School of Economics,Ariane Lambert-Mogiliansky,100.0,pla300,"Lambert-Mogiliansky, Ariane",https://econpapers.repec.org/RAS/pla300.htm,59.875,pad101,"Adermon, Adrian",https://econpapers.repec.org/RAS/pad101.htm,59.75,pbe697,"Bertrand, Marianne",https://econpapers.repec.org/RAS/pbe697.htm,,pla300
Paris School of Economics,Jean-Francois Laslier,100.0,pla39,"Laslier, Jean-François",https://econpapers.repec.org/RAS/pla39.htm,81.875,pca586,"Caulier, Jean-François",https://econpapers.repec.org/RAS/pca586.htm,68.75,pau11,"Auger, Jean-François",https://econpapers.repec.org/RAS/pau11.htm,,pla39
Paris School of Economics,Cuong Le Van,100.0,ple295,"Le van, Cuong",https://econpapers.repec.org/RAS/ple295.htm,66.4375,png201,"Nguyen Van, Phuong",https://econpapers.repec.org/RAS/png201.htm,55.25,ple859,"Le Floch-Andersen, Lone",https://econpapers.repec.org/RAS/ple859.htm,,ple295
Paris School of Economics,Matt Leduc,69.25,ple111,"Leduc, Sylvain",https://econpapers.repec.org/RAS/ple111.htm,68.125,ple654,"Leduc, Guillaume",https://econpapers.repec.org/RAS/ple654.htm,67.0,pme630,"Meleddu, Marta",https://econpapers.repec.org/RAS/pme630.htm,,
Paris School of Economics,Louis Levy Garboua,83.75,plv4,"Lévy-Garboua, Louis",https://econpapers.repec.org/RAS/plv4.htm,72.125,pga473,"García, Luis",https://econpapers.repec.org/RAS/pga473.htm,72.125,pga1072,"García, Luis",https://econpapers.repec.org/RAS/pga1072.htm,,
Paris School of Economics,Francois Libois,100.0,pli494,"Libois, François",https://econpapers.repec.org/RAS/pli494.htm,68.75,ppo316,"Poinas, François",https://econpapers.repec.org/RAS/ppo316.htm,68.5,pbl232,"Bloise, Francesco",https://econpapers.repec.org/RAS/pbl232.htm,,pli494
Paris School of Economics,Antonin Mace,100.0,pma1763,"Macé, Antonin",https://econpapers.repec.org/RAS/pma1763.htm,74.125,pir3,"Irace, Antonia",https://econpapers.repec.org/RAS/pir3.htm,69.75,pma693,"Mandel, Antoine",https://econpapers.repec.org/RAS/pma693.htm,,pma1763
Paris School of Economics,Karen Macours,100.0,pma1325,"Macours, Karen",https://econpapers.repec.org/RAS/pma1325.htm,79.375,pma755,"Mayor, Karen",https://econpapers.repec.org/RAS/pma755.htm,79.375,pmo592,"Moris, Karen",https://econpapers.repec.org/RAS/pmo592.htm,,pma1325
Paris School of Economics,Antoine Mandel,100.0,pma693,"Mandel, Antoine",https://econpapers.repec.org/RAS/pma693.htm,85.75,pma527,"Mandel, Daniel",https://econpapers.repec.org/RAS/pma527.htm,80.75,pma1295,"Mandell, Svante",https://econpapers.repec.org/RAS/pma1295.htm,,pma693
Paris School of Economics,David Margolis,100.0,pma385,"MARGOLIS, David N.",https://econpapers.repec.org/RAS/pma385.htm,74.375,pba513,"Bartolini, David",https://econpapers.repec.org/RAS/pba513.htm,73.125,pka285,"Kalist, David E.",https://econpapers.repec.org/RAS/pka285.htm,,pma385
Paris School of Economics,David Martimort,100.0,pma1390,"MARTIMORT, David",https://econpapers.repec.org/RAS/pma1390.htm,84.375,pma1368,"Martino, David Cruz Campaña",https://econpapers.repec.org/RAS/pma1368.htm,79.375,pma2174,"Martin, David W.",https://econpapers.repec.org/RAS/pma2174.htm,,pma1390
Paris School of Economics,Eric Maurin,100.0,pma182,"Maurin, Eric",https://econpapers.repec.org/RAS/pma182.htm,83.125,pma217,"Malin, Eric",https://econpapers.repec.org/RAS/pma217.htm,80.0,pma189,"Martin, Peri",https://econpapers.repec.org/RAS/pma189.htm,,pma182
Paris School of Economics,Carine Milcent,100.0,pmi61,"Milcent, Carine",https://econpapers.repec.org/RAS/pmi61.htm,68.0,pmi489,"Milet, Emmanuel",https://econpapers.repec.org/RAS/pmi489.htm,65.625,pla448,"Laurent, Catherine Elisabeth",https://econpapers.repec.org/RAS/pla448.htm,,pmi61
Paris School of Economics,Katrin Millock,100.0,pmi188,"Millock, Katrin",https://econpapers.repec.org/RAS/pmi188.htm,68.5,pmi698,"Miriello, Caterina",https://econpapers.repec.org/RAS/pmi698.htm,65.625,pmi292,"Milkman, Katherine L.",https://econpapers.repec.org/RAS/pmi292.htm,,pmi188
Paris School of Economics,Nicolas Navarrete,74.375,pal536,"Albacete, Nicolás",https://econpapers.repec.org/RAS/pal536.htm,74.125,pna552,"Navarrete, Trilce",https://econpapers.repec.org/RAS/pna552.htm,66.875,pma1833,"Martelin, Nicolas",https://econpapers.repec.org/RAS/pma1833.htm,,
Paris School of Economics,Helene Olivier,95.625,pol123,"Ollivier, Hélène",https://econpapers.repec.org/RAS/pol123.htm,79.375,ppr323,"Périvier, Hélène",https://econpapers.repec.org/RAS/ppr323.htm,76.25,pli393,"Lilleør, Helene Bie",https://econpapers.repec.org/RAS/pli393.htm,match_1,pol123
Paris School of Economics,Thomas Piketty,100.0,ppi17,"Piketty, Thomas",https://econpapers.repec.org/RAS/ppi17.htm,79.375,ppi316,"Pietrzyk, Thomas Robert",https://econpapers.repec.org/RAS/ppi316.htm,70.75,ppr15,"Proietti, Tommaso",https://econpapers.repec.org/RAS/ppr15.htm,,ppi17
Paris School of Economics,Sandra Poncet,100.0,ppo168,"Poncet, Sandra",https://econpapers.repec.org/RAS/ppo168.htm,76.75,ppo288,"Ponce, Alejandro",https://econpapers.repec.org/RAS/ppo288.htm,73.0,ppr454,"Pronti, Andrea",https://econpapers.repec.org/RAS/ppr454.htm,,ppo168
Paris School of Economics,Hillel Rapoport,100.0,pra576,"Rapoport, Hillel",https://econpapers.repec.org/RAS/pra576.htm,70.0,pra1106,"Rapoport, Nina",https://econpapers.repec.org/RAS/pra1106.htm,68.875,pra683,"Rapoport, Ernest Osherovich",https://econpapers.repec.org/RAS/pra683.htm,,pra576
Paris School of Economics,Gilles Postel-Vinay,100.0,ppo80,"Postel-Vinay, Gilles",https://econpapers.repec.org/RAS/ppo80.htm,74.875,ppo9,"Postel-Vinay, Fabien",https://econpapers.repec.org/RAS/ppo9.htm,64.5,pep1,"Epstein, Gil S.",https://econpapers.repec.org/RAS/pep1.htm,,ppo80
Paris School of Economics,Ariell Reshef,100.0,pre248,"Reshef, Ariell",https://econpapers.repec.org/RAS/pre248.htm,70.625,pre175,"Reschke, Carl Henning",https://econpapers.repec.org/RAS/pre175.htm,64.375,pdr9,"Dreher, Axel",https://econpapers.repec.org/RAS/pdr9.htm,,pre248
Paris School of Economics,Lise Rochaix,100.0,pro827,"Rochaix, Lise",https://econpapers.repec.org/RAS/pro827.htm,66.875,pro679,"Rochhia, Sylvie",https://econpapers.repec.org/RAS/pro679.htm,64.625,pma2441,"Marescaux, Elise",https://econpapers.repec.org/RAS/pma2441.htm,,pro827
Paris School of Economics,Agnieszka Rusinowska,100.0,pru213,"Rusinowska, Agnieszka",https://econpapers.repec.org/RAS/pru213.htm,75.0,pbr598,"Brzozowska, Agnieszka",https://econpapers.repec.org/RAS/pbr598.htm,73.125,psz45,"Szczypińska, Agnieszka",https://econpapers.repec.org/RAS/psz45.htm,,pru213
Paris School of Economics,Gilles Saint-Paul,100.0,psa60,"Saint-Paul, Gilles",https://econpapers.repec.org/RAS/psa60.htm,65.0,ppa59,"Parienté, Gilles",https://econpapers.repec.org/RAS/ppa59.htm,65.0,pst699,"STUPFLER, Gilles",https://econpapers.repec.org/RAS/pst699.htm,,psa60
Paris School of Economics,Katheline Schubert,100.0,psc372,"Schubert, Katheline",https://econpapers.repec.org/RAS/psc372.htm,77.5,psc531,"Schubert, Manuel",https://econpapers.repec.org/RAS/psc531.htm,77.5,psc301,"Schubert, Samuel R.",https://econpapers.repec.org/RAS/psc301.htm,,psc372
Paris School of Economics,Angelo Secchi,100.0,pse48,"Secchi, Angelo",https://econpapers.repec.org/RAS/pse48.htm,76.75,pse655,"Secchi, Alessandro",https://econpapers.repec.org/RAS/pse655.htm,74.875,pse145,"Secchi, Davide",https://econpapers.repec.org/RAS/pse145.htm,,pse48
Paris School of Economics,Claudia Senik,100.0,pse56,"Senik, Claudia",https://econpapers.repec.org/RAS/pse56.htm,78.875,pse665,"Seni, Adrian",https://econpapers.repec.org/RAS/pse665.htm,71.875,pme629,"Meroni, Claudia",https://econpapers.repec.org/RAS/pme629.htm,,pse56
Paris School of Economics,Biagio Speciale,100.0,psp177,"Speciale, Biagio",https://econpapers.repec.org/RAS/psp177.htm,62.5,psc648,"Scharle, Ágota",https://econpapers.repec.org/RAS/psc648.htm,61.625,psc350,"Sciala', Antonio",https://econpapers.repec.org/RAS/psc350.htm,,psp177
Paris School of Economics,David Spector,100.0,psp94,"Spector, David",https://econpapers.repec.org/RAS/psp94.htm,81.875,psp118,"Spencer, David E.",https://econpapers.repec.org/RAS/psp118.htm,73.125,pse362,"Selover, David Duden",https://econpapers.repec.org/RAS/pse362.htm,,psp94
Paris School of Economics,Elena Stancanelli,100.0,pst50,"Stancanelli, Elena G F",https://econpapers.repec.org/RAS/pst50.htm,83.125,pba1755,"Bastianelli, Elena",https://econpapers.repec.org/RAS/pba1755.htm,81.25,pst713,"Stanghellini, Elena",https://econpapers.repec.org/RAS/pst713.htm,,pst50
Paris School of Economics,Carine Staropoli,100.0,pst619,"Staropoli, Carine",https://econpapers.repec.org/RAS/pst619.htm,67.0,pca522,"Stegaroiu, Carina-Elena",https://econpapers.repec.org/RAS/pca522.htm,67.0,pst866,"Strobl, Martin",https://econpapers.repec.org/RAS/pst866.htm,,pst619
Paris School of Economics,Akiko Suwa-Eisenmann,100.0,psu95,"Suwa-Eisenmann, Akiko",https://econpapers.repec.org/RAS/psu95.htm,55.375,pbr802,"Braesemann, Fabian",https://econpapers.repec.org/RAS/pbr802.htm,54.375,pha183,"Hagiwara, Akiko Terada-",https://econpapers.repec.org/RAS/pha183.htm,,psu95
Paris School of Economics,Jean-Marc Tallen,89.375,pta11,"Tallon, Jean-Marc",https://econpapers.repec.org/RAS/pta11.htm,73.0,pal787,"Allen, Jason",https://econpapers.repec.org/RAS/pal787.htm,73.0,pal145,"Allen, Jason",https://econpapers.repec.org/RAS/pal145.htm,,
Paris School of Economics,Christian Thimann,100.0,pth121,"Thimann, Christian",https://econpapers.repec.org/RAS/pth121.htm,91.25,pth250,"Thomann, Christian",https://econpapers.repec.org/RAS/pth250.htm,83.375,pga85,"Gathmann, Christina",https://econpapers.repec.org/RAS/pga85.htm,,pth121
Paris School of Economics,Jean-Philippe Tropeano,100.0,ptr270,"Tropeano, Jean-Philippe",https://econpapers.repec.org/RAS/ptr270.htm,69.625,ptr106,"Tropeano, Domenica",https://econpapers.repec.org/RAS/ptr106.htm,62.5,pre140,"Rennard, Jean-Philippe",https://econpapers.repec.org/RAS/pre140.htm,,ptr270
Paris School of Economics,Stefano Ungaro,100.0,pun50,"Ungaro, Stefano",https://econpapers.repec.org/RAS/pun50.htm,75.0,plu270,"Lugo, Stefano",https://econpapers.repec.org/RAS/plu270.htm,73.125,ppe741,"Pegoraro, Stefano",https://econpapers.repec.org/RAS/ppe741.htm,,pun50
Paris School of Economics,Oliver Vanden Eynde,71.875,pgl32,"Gloede, Oliver",https://econpapers.repec.org/RAS/pgl32.htm,68.875,pje59,"Jeanne, Olivier",https://econpapers.repec.org/RAS/pje59.htm,66.75,phe106,"Hernandez, Kolver",https://econpapers.repec.org/RAS/phe106.htm,,
Paris School of Economics,Oliver Tercieux,97.0,pte149,"Tercieux, Olivier",https://econpapers.repec.org/RAS/pte149.htm,70.125,pst439,"Sterck, Olivier Christian",https://econpapers.repec.org/RAS/pst439.htm,67.625,pfe303,"Ferrier, Olivier",https://econpapers.repec.org/RAS/pfe303.htm,,
Paris School of Economics,Xavier Venel,100.0,pve165,"Venel, Xavier",https://econpapers.repec.org/RAS/pve165.htm,71.875,pav12,"Avenel, Eric",https://econpapers.repec.org/RAS/pav12.htm,70.625,pxa2,"Vence-Deza, Xavier",https://econpapers.repec.org/RAS/pxa2.htm,,pve165
Paris School of Economics,Thierry Verdier,100.0,pve75,"Verdier, Thierry A.",https://econpapers.repec.org/RAS/pve75.htm,71.875,pve38,"Verdier, Genevieve",https://econpapers.repec.org/RAS/pve38.htm,69.5,pla457,"Laverde, Henry",https://econpapers.repec.org/RAS/pla457.htm,,pve75
Paris School of Economics,Bertrand Wigniolle,100.0,pwi232,"Wigniolle, Bertrand",https://econpapers.repec.org/RAS/pwi232.htm,68.75,pma1896,"Maillet, Bertrand Bruno",https://econpapers.repec.org/RAS/pma1896.htm,64.25,pwi292,"Wigle, Randall M.",https://econpapers.repec.org/RAS/pwi292.htm,,pwi232
Paris School of Economics,Liam Wren-Lewis,100.0,pwr26,"Wren-Lewis, Liam",https://econpapers.repec.org/RAS/pwr26.htm,79.0,pwr17,"Wren-Lewis, Simon",https://econpapers.repec.org/RAS/pwr17.htm,61.25,ple427,"Lenten, Liam John Anthony",https://econpapers.repec.org/RAS/ple427.htm,,pwr26
Paris School of Economics,Carlos Winograd,100.0,pwi352,"Winograd, Carlos",https://econpapers.repec.org/RAS/pwi352.htm,73.125,pgr49,"Gradín, Carlos",https://econpapers.repec.org/RAS/pgr49.htm,70.625,pgi317,"Giraldo, Carlos Andres",https://econpapers.repec.org/RAS/pgi317.htm,,pwi352
Indiana University,Michael Alexeev,100.0,pal386,"Alexeev, Michael",https://econpapers.repec.org/RAS/pal386.htm,79.75,pal430,"Alexeev, Vitali",https://econpapers.repec.org/RAS/pal430.htm,75.0,ple946,"Lee, Michael Junho",https://econpapers.repec.org/RAS/ple946.htm,,pal386
Indiana University,Lee J.Alston,95.0,pal162,"Alston, Lee J.",https://econpapers.repec.org/RAS/pal162.htm,67.0,pja595,"Jakobson, Lev",https://econpapers.repec.org/RAS/pja595.htm,66.875,pel60,"Elston, Julie Ann",https://econpapers.repec.org/RAS/pel60.htm,,
Indiana University,Ala Avoyan,74.125,pka249,"Kayhan, Ayla",https://econpapers.repec.org/RAS/pka249.htm,71.0,pla244,"Lalvani, Mala",https://econpapers.repec.org/RAS/pla244.htm,69.75,pya39,"Yang, Alan Xian",https://econpapers.repec.org/RAS/pya39.htm,,
Indiana University,Robert Becker,100.0,pbe624,"Becker, Robert A.",https://econpapers.repec.org/RAS/pbe624.htm,95.0,pbl96,"Blecker, Robert A.",https://econpapers.repec.org/RAS/pbl96.htm,83.125,pbe1055,"Beyer, Robert Carl Michael",https://econpapers.repec.org/RAS/pbe1055.htm,,pbe624
Indiana University,Mostafa Beshkar,100.0,pbe626,"Beshkar, Mostafa",https://econpapers.repec.org/RAS/pbe626.htm,67.25,pke62,"Keshtkar, Maryam",https://econpapers.repec.org/RAS/pke62.htm,66.25,psh1023,"Shahen, Mostafa E.",https://econpapers.repec.org/RAS/psh1023.htm,,pbe626
Indiana University,Edward Buffie,69.125,pdu341,"Duffie, Darrell",https://econpapers.repec.org/RAS/pdu341.htm,68.75,pob14,"O'Brien, Edward J.",https://econpapers.repec.org/RAS/pob14.htm,67.625,pru71,"Ruffieux, Bernard Jean Michel",https://econpapers.repec.org/RAS/pru71.htm,,
Indiana University,Yoosoon Chang,100.0,pch209,"Chang, Yoosoon",https://econpapers.repec.org/RAS/pch209.htm,83.875,pch118,"Chang, Yoonhee Tina",https://econpapers.repec.org/RAS/pch118.htm,82.375,pch20,"Chang, Yongsung",https://econpapers.repec.org/RAS/pch20.htm,,pch209
Indiana University,Juan Carlos Escanciano,100.0,pes22,"Escanciano, Juan Carlos",https://econpapers.repec.org/RAS/pes22.htm,76.5,pce165,"Cesco, Juan Carlos",https://econpapers.repec.org/RAS/pce165.htm,75.0,paq1,"Aquino, Juan Carlos",https://econpapers.repec.org/RAS/paq1.htm,,pes22
Indiana University,Filomena Garcia,100.0,pga210,"Garcia, Filomena",https://econpapers.repec.org/RAS/pga210.htm,82.375,pga888,"Garcia, leandra valeria",https://econpapers.repec.org/RAS/pga888.htm,81.25,pga297,"García, Leonardo",https://econpapers.repec.org/RAS/pga297.htm,,pga210
Indiana University,Gerhard Glomm,100.0,pgl33,"Glomm, Gerhard",https://econpapers.repec.org/RAS/pgl33.htm,68.875,pgl68,"Glötzl, Erhard",https://econpapers.repec.org/RAS/pgl68.htm,61.0,pgi137,"Gilroy, Bernard Michael",https://econpapers.repec.org/RAS/pgi137.htm,,pgl33
Indiana University,Grey Gordon,100.0,pgo464,"Gordon, Grey",https://econpapers.repec.org/RAS/pgo464.htm,83.125,pgo603,"Gordon, Leo-Rey C.",https://econpapers.repec.org/RAS/pgo603.htm,80.0,pgo458,"Gorton, Gary",https://econpapers.repec.org/RAS/pgo458.htm,,pgo464
Indiana University,Paul Graf,79.0,pgr473,"Graf, Julia",https://econpapers.repec.org/RAS/pgr473.htm,75.25,pga462,"Garda, Paula",https://econpapers.repec.org/RAS/pga462.htm,70.0,pdo321,"Dogra, Atul",https://econpapers.repec.org/RAS/pdo321.htm,,
Indiana University,Bulent Guler,100.0,pgu176,"Guler, Bulent",https://econpapers.repec.org/RAS/pgu176.htm,79.75,pgl35,"Güler, Hüseyin",https://econpapers.repec.org/RAS/pgl35.htm,74.125,pgu423,"Guler, Mustafa Haluk",https://econpapers.repec.org/RAS/pgu423.htm,,pgu176
Indiana University,Michael Kaganovich,100.0,pka75,"Kaganovich, Michael",https://econpapers.repec.org/RAS/pka75.htm,72.5,pkn68,"Knoblach, Michael",https://econpapers.repec.org/RAS/pkn68.htm,72.5,psi498,"Simkovic, Michael",https://econpapers.repec.org/RAS/psi498.htm,,pka75
Indiana University,Natassia Krukava,75.125,pka1415,"Karavay, Anastasia V.",https://econpapers.repec.org/RAS/pka1415.htm,72.625,pku646,"Kulikova, Anastasia",https://econpapers.repec.org/RAS/pku646.htm,70.0,pku289,"Kulikova, Nataliya Vladimirovna",https://econpapers.repec.org/RAS/pku289.htm,,
Indiana University,Ahmad Lashkaripour,100.0,pla686,"Lashkaripour, Ahmad",https://econpapers.repec.org/RAS/pla686.htm,75.0,pal302,"Alachkar, Ahmad Moustafa",https://econpapers.repec.org/RAS/pal302.htm,70.625,pal1001,"Alharbi, Ahmad",https://econpapers.repec.org/RAS/pal1001.htm,,pla686
Indiana University,Dean Lueck,100.0,plu157,"Lueck, Dean",https://econpapers.repec.org/RAS/plu157.htm,76.25,plu433,"Luck, Stephan",https://econpapers.repec.org/RAS/plu433.htm,71.875,pec52,"Eckles, Dean",https://econpapers.repec.org/RAS/pec52.htm,,plu157
Indiana University,Volodymyr Lugovskyy,100.0,plu136,"Lugovskyy, Volodymyr",https://econpapers.repec.org/RAS/plu136.htm,68.75,pai49,"Aivazovskiy, Volodymyr",https://econpapers.repec.org/RAS/pai49.htm,67.5,ple381,"Lepushynskyi, Volodymyr",https://econpapers.repec.org/RAS/ple381.htm,,plu136
Indiana University,Emerson Melo,79.75,pme258,"Melo, Marcus Andre",https://econpapers.repec.org/RAS/pme258.htm,68.875,pme845,"Melo, Yormy Eliana",https://econpapers.repec.org/RAS/pme845.htm,68.875,pme787,"Melo, Grace",https://econpapers.repec.org/RAS/pme787.htm,,
Indiana University,Frank H. Page Jr,85.0,ppa950,"Page, Frank Hismith",https://econpapers.repec.org/RAS/ppa950.htm,79.375,ppl31,"Place, Frank",https://econpapers.repec.org/RAS/ppl31.htm,75.0,ppa1071,"Packer, Frank",https://econpapers.repec.org/RAS/ppa1071.htm,,
Indiana University,Joon Y. Park,100.0,ppa681,"Park, Joon Y.",https://econpapers.repec.org/RAS/ppa681.htm,89.875,ppa675,"Park, Jooyoun",https://econpapers.repec.org/RAS/ppa675.htm,87.625,ppa1403,"Park, Yongjoon",https://econpapers.repec.org/RAS/ppa1403.htm,,ppa681
